GNFR,Profile_ID,emis_sec_frac,year
A_PublicPower,MISC_ANY,0,2019
A_PublicPower,ENER_COG,0.0399680660283022,2019
A_PublicPower,ENER_COA,0.559394263411498,2019
A_PublicPower,ENER_OTH,0.399477771795265,2019
A_PublicPower,ENER_GAS,8.2984119010197e-16,2019
A_PublicPower,ENER_BIO,0.00115989876493432,2019
B_Industry,MISC_ANY,0.65644458427636,2019
B_Industry,INDU_MAN_CAP,5.00770901437513e-05,2019
B_Industry,INDU_MIN_GEN,0.212377826040526,2019
B_Industry,INDU_MAN_PET,0.000497031332636529,2019
B_Industry,INDU_MAN_IRO,0.0405272968721299,2019
B_Industry,INDU_PRO_GEN,0.0676474205735824,2019
B_Industry,INDU_MAN_MET,0.00166011703930795,2019
B_Industry,INDU_MAN_CHE,0.0013255844284763,2019
B_Industry,INDU_MAN_PAP,0.00683340792306907,2019
B_Industry,INDU_MAN_FAB,0.000593111818084819,2019
I_Offroad,OFFR_OTH,1.31476733714867e-14,2019
B_Industry,INDU_MAN_GEN,0.0120435426056829,2019
H_Aviation,AVIA_INT_ALL,0.887840937675385,2019
H_Aviation,AVIA_DOM_ALL,0.112159062324614,2019
F_RoadTransport,ROAD_CAT_RUR,0.255189338841212,2019
F_RoadTransport,ROAD_CAT_URB,0.30478588231959,2019
F_RoadTransport,ROAD_CAT_MOT,0.0703746849462046,2019
F_RoadTransport,ROAD_CAT_ALL,1.29121829970159e-16,2019
F_RoadTransport,ROAD_LGV_RUR,0.0734323077043932,2019
F_RoadTransport,ROAD_LGV_URB,0.0759303398475371,2019
F_RoadTransport,ROAD_LGV_MOT,0.0214574401500269,2019
F_RoadTransport,ROAD_LGV_ALL,0,2019
F_RoadTransport,ROAD_BUS_RUR,0.00734009066118106,2019
F_RoadTransport,ROAD_HGV_RUR,0.0736157478385973,2019
F_RoadTransport,ROAD_BUS_URB,0.0182208838137776,2019
F_RoadTransport,ROAD_HGV_URB,0.0270536725705273,2019
F_RoadTransport,ROAD_BUS_MOT,0.00156735304371964,2019
F_RoadTransport,ROAD_HGV_MOT,0.0677869415047283,2019
F_RoadTransport,ROAD_CYC_RUR,0.00113766799863958,2019
F_RoadTransport,ROAD_CYC_URB,0.00197816314533103,2019
F_RoadTransport,ROAD_CYC_MOT,0.000129485614534531,2019
I_Offroad,RAIL_GEN,0.708078585733178,2019
G_Shipping,SHIP_CTP,1,2019
G_Shipping,SHIP_REC,0,2019
G_Shipping,SHIP_MIS,0,2019
I_Offroad,AVIA_DOM_ALL,0,2019
C_OtherStationaryComb,STAT_PIC_GEN,0.0736907373933743,2019
C_OtherStationaryComb,RAIL_GEN,0,2019
C_OtherStationaryComb,STAT_DOM_GEN,0.904863691992131,2019
C_OtherStationaryComb,MISC_ANY,0.0214455706144948,2019
I_Offroad,SHIP_FIS,0.155695215400655,2019
I_Offroad,MISC_ANY,0,2019
I_Offroad,SHIP_MIL,0.136226198866154,2019
D_Fugitive,INDU_MIN_GEN,0.682148627967932,2019
D_Fugitive,INDU_MAN_CAP,0.317851372032068,2019
D_Fugitive,INDU_MAN_IRO,0,2019
D_Fugitive,INDU_MAN_PET,0,2019
E_Solvents,SOLV_IND,0.455117697949595,2019
E_Solvents,SOLV_OTH,0.544882302050406,2019
K_AgriLivestock,AGRI_HOU_CAT,0.0983635681602703,2019
K_AgriLivestock,AGRI_HOU_SHP,0.0073854126168407,2019
K_AgriLivestock,AGRI_HOU_PIG,0.0794497447793677,2019
K_AgriLivestock,AGRI_HOU_MLI,0.000858002648047187,2019
K_AgriLivestock,AGRI_HOU_POU,0.813943271795474,2019
L_AgriOther,AGRI_SPR_FER,1,2019
J_Waste,WAST_GEN,1,2019
M_Other,WAST_GEN,0.897958943380399,2019
M_Other,AGRI_HOU_MLI,0.102041056619601,2019
N_Natural,MISC_ANY,1,2019
P_IntShipping,SHIP_CTP,1,2019
